value,count,class,zone,group
0.1112,2194,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1113,2374,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1114,2571,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1115,2416,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1116,2332,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1117,2577,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1118,2425,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1119,2584,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.112,2277,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1121,2315,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1122,2355,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1123,2696,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1124,2967,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1125,3121,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1126,2689,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1127,2877,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1128,2797,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1129,2518,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.113,2738,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1131,2601,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1132,2843,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1133,2821,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1134,2753,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1135,2516,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1136,2763,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1137,3057,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1138,2987,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1139,2474,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.114,2441,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1141,2641,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1142,2446,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1143,2378,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1144,2753,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1145,2871,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1146,2586,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1147,2373,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1148,2232,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1149,2598,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.115,2473,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1151,2805,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1152,2351,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1153,2760,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1154,2585,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1155,2318,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1156,2106,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1157,2364,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1158,2679,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1159,2713,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.116,2528,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1161,2457,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1162,2868,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1163,2564,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1164,2438,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1165,2204,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1166,2299,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1167,2474,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1168,2870,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1169,2677,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.117,2350,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1171,2006,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1172,2307,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1173,2315,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1174,2192,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1175,2336,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1176,2298,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1177,1896,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1178,2067,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1179,2051,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.118,2190,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1181,1804,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1182,1806,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1183,1994,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1184,1889,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1185,2030,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1186,2088,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1187,2170,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1188,2075,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1189,2160,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.119,2290,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1191,2319,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1192,2378,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1193,2233,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1194,2811,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1195,2219,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1196,2101,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1197,2234,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1198,2015,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1199,2083,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.12,2132,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1201,2339,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1202,2079,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1203,2234,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1204,2410,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1205,2125,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1206,2086,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1207,2347,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1208,2350,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1209,2290,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.121,1783,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1211,1694,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1212,1844,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1213,1769,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1214,1899,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1215,1948,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1216,2302,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1217,1996,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1218,2207,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1219,2520,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.122,2142,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1221,2084,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1222,2594,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1223,2493,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1224,2843,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1225,2848,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1226,2266,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1227,2299,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1228,1802,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1229,2054,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.123,1872,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1231,1905,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1232,1965,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1233,1843,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1234,1839,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1235,2001,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1236,1841,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1237,1938,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1238,2108,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1239,2380,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.124,1753,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1241,1898,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1242,1863,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1243,1863,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1244,1806,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1245,1882,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1246,1526,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1247,1597,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1248,1681,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1249,1316,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.125,1648,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1251,1808,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1252,2013,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1253,1928,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1254,1950,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1255,1576,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1256,1351,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1257,1427,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1258,1600,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1259,1322,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.126,1496,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1261,1278,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1262,1338,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1263,1244,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1264,1498,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1265,1222,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1266,1424,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1267,1356,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1268,1314,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1269,1152,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.127,1525,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1271,1279,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1272,1391,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1273,1409,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1274,1448,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1275,1386,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1276,1239,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1277,1510,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1278,1401,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1279,1439,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.128,1447,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1281,1478,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1282,1467,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1283,1373,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1284,1582,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1285,1482,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1286,1529,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1287,1780,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1288,1499,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1289,1989,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.129,1766,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1291,1742,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1292,1579,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1293,1767,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1294,1746,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1295,1570,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1296,1730,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1297,1711,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1298,1764,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1299,1827,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.13,1728,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1301,1631,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1302,1704,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1303,1846,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1304,1674,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1305,1609,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1306,1628,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1307,1731,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1308,1448,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1309,1535,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.131,1768,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1311,1599,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1312,1808,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1313,1610,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1314,1733,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1315,1777,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1316,2064,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1317,1709,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1318,1533,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1319,1452,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.132,1680,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1321,1680,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1322,1274,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1323,1606,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1324,1460,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1325,1531,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1326,1621,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1327,1994,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1328,1758,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1329,2124,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.133,1970,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1331,2121,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1332,1982,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1333,1641,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1334,1610,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1335,1539,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1336,1588,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1337,1658,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1338,1569,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1339,1749,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.134,1881,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1341,1869,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1342,1578,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1343,1641,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1344,1713,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1345,1570,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1346,1580,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1347,1676,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1348,1684,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1349,1673,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.135,1829,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1351,1845,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1352,1621,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1353,1572,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1354,1743,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1355,1643,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1356,1702,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1357,1677,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1358,1402,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1359,1333,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.136,1583,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1361,1574,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1362,1573,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1363,1485,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1364,1494,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1365,1587,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1366,1407,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1367,1416,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1368,1593,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1369,1671,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.137,1793,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1371,1844,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1372,1888,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1373,1879,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1374,1810,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1375,1817,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1376,1391,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.1377,1596,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
